,circulating_supply,cmc_rank,date_added,id,last_updated,max_supply,name,num_market_pairs,platform,platform.id,platform.name,platform.slug,platform.symbol,quote.USD.last_updated,quote.USD.market_cap,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.price,quote.USD.volume_24h,slug,symbol,tags,total_supply
1679,107048455.121438,1680,2017-01-20T00:00:00.000Z,1514,2018-12-09T00:54:09.000Z,,ICOBID,1,,,,,,2018-12-09T00:54:09.000Z,8243.760510652968,0.0,-2.84217e-14,-8.75078,7.70096168254e-05,0.0,icobid,ICOB,[],107048455.121438
1680,28940332.9695,1681,2017-07-20T00:00:00.000Z,1825,2018-12-09T00:54:12.000Z,1000000000.0,LiteBitcoin,3,,,,,,2018-12-09T00:54:12.000Z,8193.910942951297,50.364,70.8803,124.126,0.000283131191047,206.397339385463,litebitcoin,LBTC,['mineable'],172585873.904
1681,5415486.81768515,1682,2018-10-02T00:00:00.000Z,3374,2018-12-09T00:53:33.000Z,100000000.0,Ragnarok,2,,,,,,2018-12-09T00:53:33.000Z,7941.332167805827,0.207072,-23.5314,-33.3776,0.00146641150374,7.65473787865928,ragnarok,RAGNA,['mineable'],11299121.0385552
1682,592893.53,1683,2017-02-08T00:00:00.000Z,1528,2018-12-09T00:54:12.000Z,,Iconic,2,,,,,,2018-12-09T00:54:12.000Z,7652.533542292905,0.234618,-3.70774,-15.9589,0.012907095718,24.8888224410679,iconic,ICON,[],592893.53
1683,2972116.92384489,1684,2017-12-11T00:00:00.000Z,2265,2018-12-09T00:53:18.000Z,23000000.0,Pioneer Coin,3,,,,,,2018-12-09T00:53:18.000Z,7467.711864220697,0.0215526,6.25368,-10.7775,0.00251259020273,4.31945960087777,pioneer-coin,PCOIN,['mineable'],3867549.92384489
1684,6100011.70106,1685,2017-12-06T00:00:00.000Z,2253,2018-12-09T00:53:19.000Z,40000000.0,Jiyo [OLD],1,,,,,,2018-12-09T00:53:19.000Z,7351.98758279674,0.0,0.253985,39.8704,0.00120524155413,0.0,jiyo-old,JIYO,['mineable'],8281707.04909
1685,10789953.7140508,1686,2017-03-17T00:00:00.000Z,1576,2018-12-09T00:54:10.000Z,30015000.0,MiloCoin,2,,,,,,2018-12-09T00:54:10.000Z,7138.776908794948,0.0,8.52651e-14,20.4355,0.000661613302335,0.0,milocoin,MILO,['mineable'],10789953.7140508
1686,46520903.0,1687,2018-09-14T00:00:00.000Z,3293,2018-12-09T00:53:33.000Z,,Olympic,2,,,,,,2018-12-09T00:53:33.000Z,7052.091115915051,-0.924623,-0.417402,-15.8038,0.000151589729802,151.968221162876,olympic,OLMP,['mineable'],48532406.0
1687,4526324.0,1688,2017-01-23T00:00:00.000Z,1515,2018-12-09T00:54:08.000Z,,iBank,1,,,,,,2018-12-09T00:54:08.000Z,6833.210626191136,-1.42109e-14,4.26326e-14,-14.8282,0.00150966007431,0.0,ibank,IBANK,['mineable'],4526324.0
1688,5201310113.21,1689,2014-08-09T00:00:00.000Z,520,2018-12-09T00:54:05.000Z,21000000000.0,Virtacoin,1,,,,,,2018-12-09T00:54:05.000Z,6513.049830206426,0.562857,-19.2682,-27.2794,1.25219409888e-06,6.59555725851669,virtacoin,VTA,['mineable'],12666916683.2
1689,10499995.91,1690,2016-04-04T00:00:00.000Z,1210,2018-12-09T00:54:07.000Z,,Cabbage,1,,,,,,2018-12-09T00:54:07.000Z,6475.802196410376,0.0,-0.585178,-52.272,0.000616743306561,0.0,cabbage,CAB,[],10499995.91
1690,1036467.11381783,1691,2017-10-11T00:00:00.000Z,2038,2018-12-09T00:53:15.000Z,,PoSToken,1,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:15.000Z,6353.703744522432,-1.42109e-14,-1.13243,-73.454,0.00613015469552,0.0,postoken,POS,[],1237727.6948531
1691,21931814.949,1692,2014-10-04T00:00:00.000Z,656,2018-12-09T00:54:06.000Z,,Prime-XI,1,,,,,,2018-12-09T00:54:06.000Z,6180.548128181039,0.0,2.22216,10.3523,0.000281807417332,0.0,prime-xi,PXI,['mineable'],21931814.949
1692,1220084.95665668,1693,2014-09-13T00:00:00.000Z,601,2018-12-09T00:54:06.000Z,,Acoin,1,,,,,,2018-12-09T00:54:06.000Z,5660.678895981149,0.227229,-62.0728,-74.4869,0.00463957764998,36.1377749677982,acoin,ACOIN,['mineable'],1220084.95665668
1693,10869615.925,1694,2014-07-29T00:00:00.000Z,356,2018-12-09T00:54:05.000Z,,BitQuark,1,,,,,,2018-12-09T00:54:05.000Z,5551.691663184652,0.0,-4.26326e-14,-34.2494,0.000510753250298,0.0,bitquark,BTQ,['mineable'],10869615.925
1694,570704.0,1695,2017-08-24T00:00:00.000Z,1912,2018-12-09T00:54:13.000Z,1000000.0,Dalecoin,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:54:13.000Z,5279.148363094927,0.110366,-10.4967,-32.2158,0.00925023893839,22.461381460983,dalecoin,DALC,[],1000000.0
1695,7825450.001,1696,2018-10-26T00:00:00.000Z,3512,2018-12-09T00:53:37.000Z,,Alpha Coin,3,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:37.000Z,5191.220670603017,0.197174,24.8685,-25.1568,0.000663376632646,0.0298221263460045,alpha-coin,APC,[],65000000.0
1696,1062738.73434667,1697,2018-08-23T00:00:00.000Z,3213,2018-12-09T00:53:35.000Z,,BitF,4,,,,,,2018-12-09T00:53:35.000Z,5120.4975752837045,0.197174,-24.3814,-12.8859,0.00481820922659,1.81416051748815,bitf,BITF,['mineable'],7523689.85747167
1697,10149710.0,1698,2015-05-21T00:00:00.000Z,938,2018-12-09T00:54:05.000Z,,ARbit,1,,,,,,2018-12-09T00:54:05.000Z,4956.880807337628,0.168037,15.419,15.4664,0.000488376594734,26.7426302265948,arbit,ARB,['mineable'],10149710.0
1698,26371400.0,1699,2017-02-26T00:00:00.000Z,1555,2018-12-09T00:54:09.000Z,,PRCoin,2,,,,,,2018-12-09T00:54:09.000Z,4652.574499009324,0.798413,2.40377,-19.9525,0.000176425009632,1.29977914630949,prcoin,PRC,['mineable'],806371400.0
1699,65802448.0342397,1700,2017-09-02T00:00:00.000Z,1938,2018-12-09T00:54:14.000Z,,Fujinto,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:54:14.000Z,4577.336839531942,0.233221,1.59501,-11.074,6.95618016696e-05,7.28284823737517,fujinto,NTO,[],400000000.0
1700,630343.24367006,1701,2016-09-21T00:00:00.000Z,1396,2018-12-09T00:54:07.000Z,3000000.0,MustangCoin,2,,,,,,2018-12-09T00:54:07.000Z,4408.345075624587,0.0,-2.84217e-14,-17.9622,0.00699356282453,0.0,mustangcoin,MST,['mineable'],630343.24367006
1701,17089600.0,1702,2014-04-15T00:00:00.000Z,263,2018-12-09T00:54:04.000Z,38540000.0,PLNcoin,1,,,,,,2018-12-09T00:54:04.000Z,4365.565167505257,0.0,4.26326e-14,-13.6681,0.000255451570985,0.0,plncoin,PLNC,['mineable'],19089600.0
1702,5550102.41646465,1703,2015-07-13T00:00:00.000Z,993,2018-12-09T00:54:07.000Z,,BowsCoin,1,,,,,,2018-12-09T00:54:07.000Z,3997.787241494275,0.0,-0.453998,0.260313,0.000720308733337,0.0,bowscoin,BSC,['mineable'],5550102.41646465
1703,35120000.0045,1704,2017-10-29T00:00:00.000Z,2115,2018-12-09T00:53:14.000Z,,PlayerCoin,3,,,,,,2018-12-09T00:53:14.000Z,3966.9325252388517,2.84217e-14,2.84217e-14,-12.7486,0.000112953659588,0.0,playercoin,PLACO,['mineable'],100120000.0045
1704,1706429.49506231,1705,2017-01-04T00:00:00.000Z,1496,2018-12-09T00:54:11.000Z,,Luna Coin,2,,,,,,2018-12-09T00:54:11.000Z,3959.0273271278925,0.0,-7.10543e-14,-5.02855,0.00232006498867,0.0,luna-coin,LUNA,['mineable'],1706429.49506231
1705,1173663.94200986,1706,2017-05-24T00:00:00.000Z,1685,2018-12-09T00:54:09.000Z,,EcoCoin,1,,,,,,2018-12-09T00:54:09.000Z,3807.619281476774,0.173768,13.3629,-45.6559,0.00324421595074,7.70421055002043,ecocoin,ECO,['mineable'],1175263.26596684
1706,753776.04646255,1707,2016-12-19T00:00:00.000Z,1485,2018-12-09T00:54:09.000Z,,Dollar Online,1,,,,,,2018-12-09T00:54:09.000Z,3786.4448101427365,0.234618,111.272,0.878177,0.00502330211727,8.53448593105453,dollar-online,DOLLAR,['mineable'],9601412.27572485
1707,1031300.00005968,1708,2017-08-30T00:00:00.000Z,1935,2018-12-09T00:54:14.000Z,,LiteCoin Ultra,2,,,,,,2018-12-09T00:54:14.000Z,3733.214338932068,0.0,0.0467291,-6.76209,0.00361991112064,0.0,litecoin-ultra,LTCU,['mineable'],8531300.00005968
1708,32565300.0,1709,2015-03-23T00:00:00.000Z,857,2018-12-09T00:54:06.000Z,,SongCoin,2,,,,,,2018-12-09T00:54:06.000Z,3573.1069039879317,0.0,-4.26326e-14,-13.3312,0.000109721295489,0.0,songcoin,SONG,['mineable'],32565300.0
1709,16588055.5996135,1710,2017-04-30T00:00:00.000Z,1657,2018-12-09T00:54:12.000Z,,Bitvolt,1,,,,,,2018-12-09T00:54:12.000Z,3455.305270820708,2.84217e-14,4.26326e-14,-4.28839,0.000208300801144,0.0,bitvolt,VOLT,[],61608155.5996135
1710,2700000.0,1711,2017-10-16T00:00:00.000Z,2053,2018-12-09T00:53:17.000Z,,Royal Kingdom Coin,1,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:17.000Z,3238.034053077,2.84217e-14,-0.519548,-18.8143,0.00119927187151,0.0,royal-kingdom-coin,RKC,[],15000000.0
1711,83925678.711831,1712,2017-11-10T00:00:00.000Z,2168,2018-12-09T00:53:18.000Z,,Grimcoin,2,,,,,,2018-12-09T00:53:18.000Z,2930.2281124373158,0.197174,-49.3217,-58.6372,3.49145596129e-05,2.032376515069,grimcoin,GRIM,['mineable'],89562626.5003943
1712,39012381.6929754,1713,2018-10-24T00:00:00.000Z,3494,2018-12-09T00:53:37.000Z,500000000.0,Rocketcoin,2,,,,,,2018-12-09T00:53:37.000Z,2889.069984222214,24.0952,7.49071,-44.688,7.40552065485e-05,13.7916930960258,rocketcoin,ROCK,['mineable'],42470915.8570513
1713,554855.0,1714,2016-09-03T00:00:00.000Z,1368,2018-12-09T00:54:08.000Z,,Veltor,1,,,,,,2018-12-09T00:54:08.000Z,2845.271052448567,0.173768,1.85187,-48.88,0.00512795424471,0.738425411238443,veltor,VLT,['mineable'],554855.0
1714,181919.2435974,1715,2015-02-28T00:00:00.000Z,831,2018-12-09T00:54:06.000Z,,Wild Beast Block,1,,,,,,2018-12-09T00:54:06.000Z,2817.6589080693607,0.234618,1.23005,-27.3405,0.0154885148616,1.00542787238825,wild-beast-block,WBB,['mineable'],181919.2435974
1715,20276099.146524,1716,2017-01-19T00:00:00.000Z,1509,2018-12-09T00:54:09.000Z,,BenjiRolls,2,,,,,,2018-12-09T00:54:09.000Z,2780.4728709075193,0.0,-0.515162,-57.3598,0.000137130561989,0.0,benjirolls,BENJI,['mineable'],20276099.146524
1716,4394873.8010189,1717,2015-07-13T00:00:00.000Z,994,2018-12-09T00:54:05.000Z,53760000.0,AnarchistsPrime,1,,,,,,2018-12-09T00:54:05.000Z,2759.597358725185,0.173768,-24.0455,-40.4873,0.000627912764659,19.9945215128944,anarchistsprime,ACP,['mineable'],4394873.8010189
1717,5091199.615,1718,2017-03-14T00:00:00.000Z,1570,2018-12-09T00:54:09.000Z,,GeertCoin,1,,,,,,2018-12-09T00:54:09.000Z,2570.7457995844625,0.0,-7.10543e-14,2.02945,0.000504939109441,0.0,geertcoin,GEERT,['mineable'],5091199.615
1718,5958968.5,1719,2018-10-04T00:00:00.000Z,3384,2018-12-09T00:53:35.000Z,,Benz,4,,,,,,2018-12-09T00:53:35.000Z,2406.575990412512,0.121803,-25.0121,-56.6814,0.000403857813716,98.2156839306752,benz,BENZ,[],6680472.88
1719,744265.71135655,1720,2017-04-17T00:00:00.000Z,1632,2018-12-09T00:54:11.000Z,,Concoin,1,,,,,,2018-12-09T00:54:11.000Z,2385.787926408875,0.0,2.22971,0.208309,0.00320555937215,0.0,concoin,CONX,['mineable'],1595265.71135655
1720,13344182.4069871,1721,2018-10-08T00:00:00.000Z,3410,2018-12-09T00:53:34.000Z,,Bitspace,2,,,,,,2018-12-09T00:53:34.000Z,2253.19593801083,0.197174,0.816607,-55.0506,0.00016885230352,4.42976380215547,bitspace,BSX,['mineable'],13344182.4069871
1721,8623200.0,1722,2017-04-17T00:00:00.000Z,1630,2018-12-09T00:54:10.000Z,,Coinonat,3,,,,,,2018-12-09T00:54:10.000Z,2207.958841638209,0.234618,11.3069,-27.4638,0.000256048664259,6.91844749313523,coinonat,CXT,['mineable'],10123200.0
1722,897652.699224949,1723,2018-10-08T00:00:00.000Z,3412,2018-12-09T00:53:37.000Z,,Simmitri,1,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:37.000Z,2193.880407520189,0.197174,-1.22956,-30.3126,0.00244401917291,1.19373228462224,simmitri,SIM,[],350000000.0
1723,13532750.0,1724,2017-07-24T00:00:00.000Z,1837,2018-12-09T00:54:12.000Z,102000000.0,Coimatic 2.0,1,,,,,,2018-12-09T00:54:12.000Z,1888.308103539011,0.234618,1.78199,-36.7733,0.000139536169924,1.96690185125039,coimatic-2,CTIC2,['mineable'],30132750.0
1724,780124964.0,1725,2016-08-12T00:00:00.000Z,1341,2018-12-09T00:54:10.000Z,,VapersCoin,2,,,,,,2018-12-09T00:54:10.000Z,1706.4454276206338,-0.326941,1.84938,-28.4915,2.1874001043e-06,25.6662492916036,vaperscoin,VPRC,['mineable'],1635124964.0
1725,3064800.039,1726,2015-10-12T00:00:00.000Z,1090,2018-12-09T00:54:06.000Z,,Save and Gain,2,,,,,,2018-12-09T00:54:06.000Z,1678.0563078231721,0.0,-0.589833,-27.8419,0.000547525543745,0.0,save-and-gain,SANDG,['mineable'],3064800.039
1726,218281462.450906,1727,2017-06-24T00:00:00.000Z,1738,2018-12-09T00:54:13.000Z,,Coupecoin,3,,,,,,2018-12-09T00:54:13.000Z,1506.770539710984,0.698996,-25.4021,-82.0983,6.90287907545e-06,9.8170619188358,coupecoin,COUPE,[],8001599000.01921
1727,861099.0018,1728,2016-05-18T00:00:00.000Z,1259,2018-12-09T00:54:09.000Z,,PonziCoin,1,,,,,,2018-12-09T00:54:09.000Z,1501.9307079568946,0.239401,2.34825,0.693668,0.00174420212405,7.56537206094593,ponzicoin,PONZI,['mineable'],861099.0018
1728,0.078264,1729,2017-05-30T00:00:00.000Z,1691,2018-12-09T00:54:11.000Z,,Project-X,1,,,,,,2018-12-09T00:54:11.000Z,1433.3091662377944,0.168037,1.23161,-17.6235,18313.7734621,25.8076332359758,project-x,NANOX,[],1.13008462
1729,2259512.152,1730,2017-10-13T00:00:00.000Z,2045,2018-12-09T00:53:17.000Z,102000000.0,Coimatic 3.0,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:17.000Z,1381.1509789037161,0.0,7.10543e-14,31.6591,0.000611260699652,0.0,coimatic-3,CTIC3,[],102000000.0
1730,36390750.0,1731,2015-07-07T00:00:00.000Z,986,2018-12-09T00:54:06.000Z,,CrevaCoin,2,,,,,,2018-12-09T00:54:06.000Z,1269.4564689154508,0.168037,1.24436,-17.3354,3.4884042481e-05,6.52630768412098,crevacoin,CREVA,['mineable'],6240390800.0
1731,2652018.80299955,1732,2017-09-28T00:00:00.000Z,1994,2018-12-09T00:53:14.000Z,,Interzone,1,,,,,,2018-12-09T00:53:14.000Z,1181.192060837652,0.0,7.10543e-14,-24.6261,0.000445393546796,0.0,interzone,ITZ,['mineable'],3112018.80299955
1732,4497751.47286183,1733,2017-02-07T00:00:00.000Z,1523,2018-12-09T00:54:08.000Z,,Magnum,1,,,,,,2018-12-09T00:54:08.000Z,1098.2982741380467,19.1024,18.0973,15.7268,0.000244188297367,103.982737551921,magnum,MGM,['mineable'],254497751.472862
1733,1148324.048,1734,2017-02-26T00:00:00.000Z,1558,2018-12-09T00:54:08.000Z,,Argus,2,,,,,,2018-12-09T00:54:08.000Z,1001.4546218107954,0.168037,-21.6902,-23.4614,0.000872101062026,18.6313229008207,argus,ARGUS,['mineable'],5194373.048
1734,617696.74946836,1735,2018-10-04T00:00:00.000Z,3394,2018-12-09T00:53:33.000Z,,Ourcoin,3,,,,,,2018-12-09T00:53:33.000Z,856.9755640932714,0.197174,-17.8937,-66.3817,0.00138737263039,15.4191773036224,ourcoin,OUR,['mineable'],931510.24281498
1735,8460627.51023829,1736,2017-12-18T00:00:00.000Z,2290,2018-12-09T00:53:17.000Z,84000000.0,YENTEN,5,,,,,,2018-12-09T00:53:17.000Z,248.3525672115046,0.196746,-63.2715,36.4578,2.93539181238e-05,48.012810112987,yenten,YTN,['mineable'],8700600.0
1736,3415606855.7387,1737,2018-08-08T00:00:00.000Z,3114,2018-12-09T00:53:31.000Z,,RusGas,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:31.000Z,119.25440917891876,0.201949,1.36523,-92.3164,3.49145596129e-08,351.582258347056,rusgas,RGS,[],10000000000.0
1737,50001445.0,1738,2018-10-05T00:00:00.000Z,3401,2018-12-09T00:53:34.000Z,,SHADE Token,1,,512.0,Stellar,stellar,XLM,2018-12-09T00:53:34.000Z,100.83112782638146,0.289362,39.1328,68.1756,2.01656427782e-06,0.00201656427781809,shade-token,SHADE,[],800000000.0
1738,561235.032413483,1739,2017-07-24T00:00:00.000Z,1832,2018-12-09T00:54:11.000Z,67130000000.0,HarmonyCoin,2,,,,,,2018-12-09T00:54:11.000Z,95.79601111385374,0.0,-0.92856,-32.5871,0.000170687867972,0.0,harmonycoin-hmc,HMC,['mineable'],33565561235.0324
1739,2281981.07605701,1740,2017-11-24T00:00:00.000Z,2224,2018-12-09T00:53:17.000Z,,POLY AI,4,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:17.000Z,86.31280072829477,0.0,0.0,-55.1929,3.78236268626e-05,0.0,poly-ai,AI,[],29000000.0
1740,1712.0,1741,2018-10-16T00:00:00.000Z,3453,2018-12-09T00:53:34.000Z,,CJs,2,,512.0,Stellar,stellar,XLM,2018-12-09T00:53:34.000Z,61.052979990279994,0.289362,1.17794,-49.4206,0.0356617873775,1.34164440325219,cjs,CJS,[],696622592.0
1741,,1742,2018-03-20T00:00:00.000Z,2596,2018-12-09T00:53:21.000Z,,CK USD,29,,,,,,2018-12-09T00:53:21.000Z,0.0,-0.357473,4.14703,-0.0829779,1.00746959037,148690223.847078,ckusd,CKUSD,[],
1742,,1743,2018-09-27T00:00:00.000Z,3351,2018-12-09T00:53:37.000Z,,ZB,14,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:37.000Z,0.0,-1.9321,-2.54466,1.33318,0.120816270949,57307141.6213906,zb,ZB,[],2100000000.0
1743,,1744,2017-10-02T00:00:00.000Z,2013,2018-12-09T00:53:16.000Z,,Infinity Economics,10,,,,,,2018-12-09T00:53:16.000Z,0.0,-0.162449,2.88847,-25.3913,0.00168667324619,12157377.971311,infinity-economics,XIN,[],9000000000.0
1744,,1745,2018-10-12T00:00:00.000Z,3437,2018-12-09T00:53:36.000Z,,Alibabacoin,12,,,,,,2018-12-09T00:53:36.000Z,0.0,-1.48997,-11.5817,-21.4953,0.0375006257995,6235698.538648,alibabacoin,ABBC,['mineable'],1002156630.0106
1745,,1746,2018-08-10T00:00:00.000Z,3147,2018-12-09T00:53:29.000Z,,HYCON,7,,,,,,2018-12-09T00:53:29.000Z,0.0,-1.99227,-11.9557,-21.6808,0.0205629846199,3295337.37400233,hycon,HYC,['mineable'],2981590616.89657
1746,,1747,2018-11-16T00:00:00.000Z,3609,2018-12-09T00:53:37.000Z,,CWV Chain,5,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:37.000Z,0.0,-3.96982,-5.64029,-31.2332,0.00728707931352,3029673.35970817,cwv-chain,CWV,[],10000000000.0
1747,,1748,2018-10-02T00:00:00.000Z,3371,2018-12-09T00:53:35.000Z,,MIR COIN,3,,,,,,2018-12-09T00:53:35.000Z,0.0,-0.156122,2.28583,-6.26983,0.0413430121401,2657023.92075755,mir-coin,MIR,['mineable'],3902239553.26628
1748,,1749,2018-07-15T00:00:00.000Z,2928,2018-12-09T00:53:28.000Z,,PlayCoin [QRC20],3,,1684.0,Qtum,qtum,QTUM,2018-12-09T00:53:28.000Z,0.0,-1.38753,23.0496,-37.5061,0.0296963875196,2490716.9141615,playcoin,PLY,[],1000000000.0
1749,,1750,2018-07-05T00:00:00.000Z,2900,2018-12-09T00:53:28.000Z,,Project Pai,16,,,,,,2018-12-09T00:53:28.000Z,0.0,-0.804145,-5.05892,-37.5874,0.0480405142583,2358875.2144818,project-pai,PAI,[],1660363531.24784
1750,,1751,2018-09-14T00:00:00.000Z,3295,2018-12-09T00:53:32.000Z,,BUMO,15,,,,,,2018-12-09T00:53:32.000Z,0.0,-0.425174,-2.72516,-23.8119,0.0707479737115,2331580.72696843,bumo,BU,[],1500000000.0
1751,,1752,2018-08-13T00:00:00.000Z,3154,2018-12-09T00:53:28.000Z,,Davinci Coin,3,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:28.000Z,0.0,0.459487,0.645178,-26.5319,0.00788380235368,2076772.42640016,davinci-coin,DAC,[],880000000.0
1752,,1753,2017-12-13T00:00:00.000Z,2280,2018-12-09T00:53:17.000Z,,Filecoin [Futures],2,,,,,,2018-12-09T00:53:17.000Z,0.0,5.04854,5.21683,-12.8894,3.04233798915,2075765.40445191,filecoin,FIL,['mineable'],
1753,,1754,2018-10-01T00:00:00.000Z,3364,2018-12-09T00:53:34.000Z,,PLATINCOIN,9,,,,,,2018-12-09T00:53:34.000Z,0.0,0.53278,0.896304,-8.46932,4.28665535771,1954997.84887,platincoin,PLC,[],600001072.96
1754,,1755,2018-09-27T00:00:00.000Z,3356,2018-12-09T00:53:35.000Z,,The Midas Touch Gold,5,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:35.000Z,0.0,0.465406,-2.6538,-13.3963,0.0105037843382,1696579.4777468,the-midas-touch-gold,TMTG,[],10000000000.0
1755,,1756,2018-01-14T00:00:00.000Z,2396,2018-12-09T00:53:20.000Z,,WETH,39,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:20.000Z,0.0,0.0883369,-2.2617,-22.336,92.2816056866,1535450.01354822,weth,WETH,[],1153916.96673734
1756,,1757,2018-12-06T00:00:00.000Z,3628,2018-12-09T00:53:37.000Z,,Machine Xchange Coin,5,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:37.000Z,0.0,-5.72996,-21.0296,,0.00897697135671,1320397.2655348,machine-xchange-coin,MXC,[],2664965800.0
1757,,1758,2018-06-05T00:00:00.000Z,2843,2018-12-09T00:53:28.000Z,,Ether Zero,8,,,,,,2018-12-09T00:53:28.000Z,0.0,-0.803271,40.4473,42.7635,0.147109445112,1211748.81273336,ether-zero,ETZ,['mineable'],194000000.0
1758,,1759,2018-11-27T00:00:00.000Z,3620,2018-12-09T00:53:37.000Z,,Atlas Protocol,3,,1908.0,Nebulas,nebulas-token,NAS,2018-12-09T00:53:37.000Z,0.0,-0.940312,-4.57709,13.8772,0.0207237883042,1172704.39158549,atlas-protocol,ATP,[],10000000000.0
1759,,1760,2018-08-23T00:00:00.000Z,3196,2018-12-09T00:53:34.000Z,,KNOW,3,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:34.000Z,0.0,0.0935282,-3.64493,28.648,0.0203044255101,1080508.77564634,know,KNOW,[],1000000000.0
1760,,1761,2018-06-27T00:00:00.000Z,2878,2018-12-09T00:53:28.000Z,,DigiFinexToken,1,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:28.000Z,0.0,0.766565,7.66479,21.8436,0.132038997737,947968.508598226,digifinextoken,DFT,[],2100000000.0
1761,,1762,2018-07-27T00:00:00.000Z,2986,2018-12-09T00:53:30.000Z,,DACC,10,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:30.000Z,0.0,6.19243,7.93563,-18.6262,0.000185516373693,640438.126077439,dacc,DACC,[],30000000000.0
1762,,1763,2018-05-15T00:00:00.000Z,2734,2018-12-09T00:53:26.000Z,,EduCoin,2,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:26.000Z,0.0,-0.789049,-3.8873,-23.0586,0.000114262496694,621250.520429392,edu-coin,EDU,[],15000000000.0
1763,,1764,2018-01-03T00:00:00.000Z,2335,2018-12-09T00:53:18.000Z,7465926.0,Lightning Bitcoin,4,,,,,,2018-12-09T00:53:18.000Z,0.0,8.8724,14.3463,-5.03102,2.69613934655,580330.483527782,lightning-bitcoin,LBTC,['mineable'],
1764,,1765,2018-09-06T00:00:00.000Z,3252,2018-12-09T00:53:32.000Z,,ShineChain,7,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:32.000Z,0.0,-0.518065,-10.4677,-27.8823,0.00102229369945,573338.564443003,shinechain,SHE,[],5000000000.0
1765,,1766,2018-11-26T00:00:00.000Z,3615,2018-12-09T00:53:35.000Z,,HyperQuant,5,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:35.000Z,0.0,-1.806,4.45587,-23.0085,0.0164014663978,551871.515275134,hyperquant,HQT,[],200000000.0
1766,,1767,2017-12-15T00:00:00.000Z,2282,2018-12-09T00:53:17.000Z,21210000.0,Super Bitcoin,17,,,,,,2018-12-09T00:53:17.000Z,0.0,-9.4889,-5.17237,-28.2648,1.61928405487,545291.328651383,super-bitcoin,SBTC,['mineable'],
1767,,1768,2018-10-22T00:00:00.000Z,3485,2018-12-09T00:53:36.000Z,,Game Stars,7,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:36.000Z,0.0,2.47316,0.0210837,-12.3976,0.000321006289945,519489.032241311,game-stars,GST,[],264551124.979134
1768,,1769,2018-07-27T00:00:00.000Z,2981,2018-12-09T00:53:29.000Z,,Consentium,7,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:29.000Z,0.0,-0.0558031,2.78101,-2.29249,1.81842925783,505651.408276794,consentium,CSM,[],240000000.0
1769,,1770,2018-04-30T00:00:00.000Z,2691,2018-12-09T00:53:23.000Z,100000000000.0,Penta,9,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:23.000Z,0.0,-3.44053,-7.02527,-22.2825,0.000403084564189,463266.727737799,penta,PNT,[],50000000000.0
1770,,1771,2018-08-03T00:00:00.000Z,3052,2018-12-09T00:53:31.000Z,,Eligma Token,9,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:31.000Z,0.0,-0.185673,-18.3886,-24.4645,0.00567862450547,425008.587095905,eligma-token,ELI,[],327902034.0
1771,,1772,2018-10-29T00:00:00.000Z,3520,2018-12-09T00:53:36.000Z,,VisionX,5,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:36.000Z,0.0,0.212056,6.50975,-34.6555,0.000688303992907,394037.556413053,visionx,VNX,[],10000000000.0
1772,,1773,2018-01-11T00:00:00.000Z,2366,2018-12-09T00:53:19.000Z,,FairGame,8,,1027.0,Ethereum,ethereum,ETH,2018-12-09T00:53:19.000Z,0.0,0.517163,1.63885,-41.1822,0.00251657360244,388753.456037956,fairgame,FAIR,[],1200000000.0
1773,,1774,2018-11-30T00:00:00.000Z,3622,2018-12-09T00:53:37.000Z,,nOS,4,,1376.0,NEO,neo,NEO,2018-12-09T00:53:37.000Z,0.0,0.444215,-1.01614,-22.1823,0.0428769148526,344637.691862024,nos,NOS,[],375000000.0
